ProductKey,OrderDateKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,RevisionNumber,OrderQuantity,UnitPrice,ExtendedAmount
561,20080301,1,SO65278,8,1,5,1430.442,7152.21
574,20080301,1,SO65278,9,1,1,1430.442,1430.442
564,20080301,1,SO65278,10,1,11,1382.7606,15210.3666
579,20080301,1,SO65278,11,1,1,728.91,728.91
560,20080301,1,SO65278,12,1,4,728.91,2915.64
586,20080301,1,SO65278,13,1,1,445.41,445.41
572,20080301,1,SO65278,14,1,1,445.41,445.41
565,20080301,1,SO65278,15,1,1,445.41,445.41
507,20080301,1,SO65278,16,1,4,200.052,800.208
217,20080301,4,SO65279,1,1,4,20.994,83.976
222,20080301,4,SO65279,2,1,3,20.994,62.982
490,20080301,4,SO65279,3,1,5,32.394,161.97
472,20080301,4,SO65279,4,1,1,38.1,38.1
512,20080301,4,SO65279,5,1,1,218.454,218.454
595,20080301,4,SO65279,6,1,3,338.994,1016.982
560,20080301,8,SO65280,1,1,2,728.91,1457.82
234,20080301,8,SO65280,2,1,3,29.994,89.982
570,20080301,8,SO65280,3,1,1,445.41,445.41
471,20080301,8,SO65280,4,1,3,38.1,114.3
585,20080301,8,SO65280,5,1,2,445.41,890.82
565,20080301,8,SO65280,6,1,1,445.41,445.41
603,20080301,8,SO65280,7,1,2,72.894,145.788
222,20080301,8,SO65280,8,1,1,20.994,20.994
569,20080301,8,SO65280,9,1,2,445.41,890.82
572,20080301,8,SO65280,10,1,4,445.41,1781.64
552,20080301,8,SO65280,11,1,1,54.894,54.894
217,20080301,8,SO65280,12,1,2,20.994,41.988
555,20080301,8,SO65280,13,1,1,63.9,63.9
225,20080301,8,SO65280,14,1,4,5.394,21.576
586,20080301,8,SO65280,15,1,1,445.41,445.41
571,20080301,8,SO65280,16,1,2,445.41,890.82
566,20080301,8,SO65280,17,1,2,445.41,890.82
576,20080301,8,SO65280,18,1,1,1430.442,1430.442
558,20080301,8,SO65280,19,1,2,242.994,485.988
483,20080301,8,SO65280,20,1,5,72,360
491,20080301,8,SO65280,21,1,6,32.394,194.364
561,20080301,8,SO65280,22,1,1,1430.442,1430.442
578,20080301,8,SO65280,23,1,3,728.91,2186.73
563,20080301,8,SO65280,24,1,1,1430.442,1430.442
484,20080301,8,SO65280,25,1,5,4.77,23.85
574,20080301,8,SO65280,26,1,2,1430.442,2860.884
577,20080301,8,SO65280,27,1,1,728.91,728.91
562,20080301,8,SO65280,28,1,2,1430.442,2860.884
490,20080301,8,SO65280,29,1,3,32.394,97.182
579,20080301,8,SO65280,30,1,2,728.91,1457.82
564,20080301,8,SO65280,31,1,3,1430.442,4291.326
472,20080301,8,SO65280,32,1,5,38.1,190.5
496,20080301,3,SO65281,1,1,2,602.346,1204.692
565,20080301,3,SO65281,2,1,1,445.41,445.41
570,20080301,3,SO65281,3,1,1,445.41,445.41
566,20080301,3,SO65281,4,1,1,445.41,445.41
500,20080301,3,SO65281,5,1,1,602.346,602.346
572,20080301,3,SO65281,6,1,3,445.41,1336.23
577,20080301,3,SO65281,7,1,1,728.91,728.91
560,20080301,3,SO65281,8,1,1,728.91,728.91
507,20080301,3,SO65281,9,1,2,200.052,400.104
576,20080301,3,SO65281,10,1,3,1430.442,4291.326
493,20080301,3,SO65281,11,1,4,200.052,800.208
561,20080301,3,SO65281,12,1,2,1430.442,2860.884
506,20080301,3,SO65281,13,1,2,200.052,400.104
568,20080301,3,SO65281,14,1,6,445.41,2672.46
573,20080301,3,SO65281,15,1,4,1430.442,5721.768
562,20080301,3,SO65281,16,1,3,1430.442,4291.326
523,20080301,3,SO65281,17,1,5,31.584,157.92
579,20080301,3,SO65281,18,1,1,728.91,728.91
603,20080301,10,SO65282,1,1,3,72.894,218.682
560,20080301,10,SO65282,2,1,4,728.91,2915.64
566,20080301,10,SO65282,3,1,2,445.41,890.82
575,20080301,10,SO65282,4,1,2,1430.442,2860.884
573,20080301,10,SO65282,5,1,3,1430.442,4291.326
578,20080301,10,SO65282,6,1,5,728.91,3644.55
565,20080301,10,SO65282,7,1,3,445.41,1336.23
585,20080301,10,SO65282,8,1,5,445.41,2227.05
562,20080301,10,SO65282,9,1,2,1430.442,2860.884
559,20080301,10,SO65282,10,1,4,12.144,48.576
564,20080301,10,SO65282,11,1,3,1430.442,4291.326
561,20080301,10,SO65282,12,1,1,1430.442,1430.442
579,20080301,10,SO65282,13,1,4,728.91,2915.64
586,20080301,10,SO65282,14,1,5,445.41,2227.05
572,20080301,10,SO65282,15,1,2,445.41,890.82
570,20080301,10,SO65282,16,1,2,445.41,890.82
574,20080301,10,SO65282,17,1,2,1430.442,2860.884
555,20080301,10,SO65282,18,1,2,63.9,127.8
571,20080301,10,SO65282,19,1,3,445.41,1336.23
577,20080301,10,SO65282,20,1,5,728.91,3644.55
567,20080301,10,SO65282,21,1,3,445.41,1336.23
552,20080301,10,SO65282,22,1,3,54.894,164.682
568,20080301,10,SO65282,23,1,2,445.41,890.82
558,20080301,10,SO65282,24,1,3,242.994,728.982
563,20080301,10,SO65282,25,1,3,1430.442,4291.326
576,20080301,10,SO65282,26,1,2,1430.442,2860.884
475,20080301,5,SO65283,1,1,3,41.994,125.982
359,20080301,5,SO65283,2,1,2,1376.994,2753.988
474,20080301,5,SO65283,3,1,8,41.994,335.952
476,20080301,5,SO65283,4,1,1,41.994,41.994
471,20080301,6,SO65284,1,1,3,38.1,114.3
481,20080301,6,SO65284,2,1,5,5.394,26.97
482,20080301,6,SO65284,3,1,7,5.394,37.758
481,20080301,4,SO65285,1,1,3,5.394,16.182
580,20080301,4,SO65285,2,1,3,1020.594,3061.782
583,20080301,4,SO65285,3,1,3,1020.594,3061.782
573,20080301,7,SO65286,1,1,2,1430.442,2860.884
579,20080301,7,SO65286,2,1,3,728.91,2186.73
568,20080301,7,SO65286,3,1,3,445.41,1336.23
564,20080301,7,SO65286,4,1,3,1430.442,4291.326
576,20080301,7,SO65286,5,1,2,1430.442,2860.884
572,20080301,7,SO65286,6,1,6,445.41,2672.46
586,20080301,7,SO65286,7,1,2,445.41,890.82
287,20080301,4,SO65287,1,1,2,202.332,404.664
545,20080301,4,SO65287,2,1,2,24.294,48.588
564,20080301,5,SO65288,1,1,3,1430.442,4291.326
579,20080301,5,SO65288,2,1,3,728.91,2186.73
546,20080301,4,SO65289,1,1,2,37.254,74.508
556,20080301,6,SO65290,1,1,1,105.294,105.294
517,20080301,6,SO65290,2,1,1,31.584,31.584
603,20080301,6,SO65290,3,1,1,72.894,72.894
295,20080301,6,SO65290,4,1,1,818.7,818.7
353,20080301,4,SO65291,1,1,2,1391.994,2783.988
382,20080301,8,SO65292,1,1,3,672.294,2016.882
374,20080301,8,SO65292,2,1,1,1466.01,1466.01
481,20080301,4,SO65293,1,1,2,5.394,10.788
583,20080301,4,SO65293,2,1,3,1020.594,3061.782
482,20080301,4,SO65293,3,1,11,5.2142,57.3562
361,20080301,4,SO65294,1,1,1,1376.994,1376.994
560,20080301,8,SO65295,1,1,1,728.91,728.91
586,20080301,1,SO65296,1,1,3,445.41,1336.23
572,20080301,1,SO65296,2,1,1,445.41,445.41
560,20080301,1,SO65296,3,1,3,728.91,2186.73
561,20080301,1,SO65296,4,1,1,1430.442,1430.442
579,20080301,8,SO65297,1,1,1,728.91,728.91
546,20080301,5,SO65298,1,1,1,37.254,37.254
353,20080301,4,SO65299,1,1,1,1391.994,1391.994
214,20080301,4,SO65299,2,1,1,20.994,20.994
306,20080301,4,SO65299,3,1,1,809.76,809.76
382,20080301,4,SO65300,1,1,1,672.294,672.294
605,20080301,4,SO65300,2,1,2,323.994,647.988
491,20080301,4,SO65300,3,1,1,32.394,32.394
482,20080301,3,SO65301,1,1,2,5.394,10.788
487,20080301,2,SO65302,1,1,2,32.994,65.988
357,20080301,4,SO65303,1,1,5,1391.994,6959.97
491,20080301,4,SO65303,2,1,5,32.394,161.97
544,20080301,4,SO65303,3,1,6,48.594,291.564
593,20080301,4,SO65303,4,1,1,338.994,338.994
400,20080301,4,SO65303,5,1,2,37.152,74.304
595,20080301,4,SO65303,6,1,2,338.994,677.988
596,20080301,4,SO65303,7,1,3,323.994,971.982
359,20080301,4,SO65303,8,1,6,1376.994,8261.964
599,20080301,4,SO65303,9,1,4,323.994,1295.976
587,20080301,4,SO65303,10,1,2,461.694,923.388
474,20080301,4,SO65303,11,1,4,41.994,167.976
598,20080301,4,SO65303,12,1,4,323.994,1295.976
512,20080301,4,SO65303,13,1,1,218.454,218.454
353,20080301,4,SO65303,14,1,2,1391.994,2783.988
597,20080301,4,SO65303,15,1,3,323.994,971.982
225,20080301,4,SO65303,16,1,8,5.394,43.152
590,20080301,4,SO65303,17,1,6,461.694,2770.164
361,20080301,4,SO65303,18,1,5,1376.994,6884.97
355,20080301,4,SO65303,19,1,3,1391.994,4175.982
589,20080301,4,SO65303,20,1,6,461.694,2770.164
592,20080301,4,SO65303,21,1,3,338.994,1016.982
475,20080301,4,SO65303,22,1,4,41.994,167.976
591,20080301,4,SO65303,23,1,3,338.994,1016.982
483,20080301,4,SO65303,24,1,1,72,72
600,20080301,4,SO65303,25,1,2,323.994,647.988
471,20080301,4,SO65303,26,1,6,38.1,228.6
511,20080301,4,SO65303,27,1,2,218.454,436.908
588,20080301,4,SO65303,28,1,5,461.694,2308.47
234,20080301,4,SO65303,29,1,4,29.994,119.976
363,20080301,4,SO65303,30,1,7,1376.994,9638.958
490,20080301,4,SO65303,31,1,2,32.394,64.788
594,20080301,4,SO65303,32,1,1,338.994,338.994
532,20080301,4,SO65303,33,1,1,149.874,149.874
573,20080301,4,SO65304,1,1,1,1430.442,1430.442
476,20080301,8,SO65305,1,1,1,41.994,41.994
475,20080301,8,SO65305,2,1,2,41.994,83.988
474,20080301,8,SO65305,3,1,4,41.994,167.976
603,20080301,4,SO65306,1,1,1,72.894,72.894
559,20080301,4,SO65306,2,1,2,12.144,24.288
511,20080301,4,SO65306,3,1,3,218.454,655.362
516,20080301,4,SO65306,4,1,2,23.484,46.968
524,20080301,4,SO65306,5,1,1,158.43,158.43
400,20080301,4,SO65306,6,1,1,37.152,37.152
544,20080301,4,SO65306,7,1,1,48.594,48.594
555,20080301,4,SO65306,8,1,3,63.9,191.7
474,20080301,4,SO65306,9,1,2,41.994,83.988
398,20080301,4,SO65306,10,1,2,26.724,53.448
295,20080301,4,SO65306,11,1,1,818.7,818.7
527,20080301,4,SO65306,12,1,2,158.43,316.86
355,20080301,4,SO65306,13,1,2,1391.994,2783.988
476,20080301,4,SO65306,14,1,6,41.994,251.964
531,20080301,4,SO65306,15,1,2,149.874,299.748
361,20080301,4,SO65306,16,1,1,1376.994,1376.994
517,20080301,4,SO65306,17,1,3,31.584,94.752
552,20080301,4,SO65306,18,1,2,54.894,109.788
298,20080301,4,SO65306,19,1,2,809.76,1619.52
363,20080301,4,SO65306,20,1,4,1376.994,5507.976
309,20080301,4,SO65306,21,1,1,818.7,818.7
359,20080301,4,SO65306,22,1,2,1376.994,2753.988
353,20080301,4,SO65306,23,1,2,1391.994,2783.988
551,20080301,4,SO65306,24,1,5,158.43,792.15
512,20080301,4,SO65306,25,1,2,218.454,436.908
583,20080301,4,SO65307,1,1,1,1020.594,1020.594
580,20080301,4,SO65307,2,1,3,1020.594,3061.782
606,20080301,4,SO65307,3,1,3,323.994,971.982
481,20080301,4,SO65307,4,1,3,5.394,16.182
605,20080301,4,SO65307,5,1,4,323.994,1295.976
482,20080301,4,SO65307,6,1,4,5.394,21.576
471,20080301,4,SO65307,7,1,7,38.1,266.7
380,20080301,2,SO65308,1,1,1,1466.01,1466.01
476,20080301,3,SO65309,1,1,2,41.994,83.988
359,20080301,3,SO65309,2,1,3,1376.994,4130.982
475,20080301,3,SO65309,3,1,2,41.994,83.988
483,20080301,4,SO65310,1,1,2,72,144
390,20080301,4,SO65310,2,1,1,672.294,672.294
484,20080301,4,SO65310,3,1,3,4.77,14.31
471,20080301,4,SO65310,4,1,14,36.83,515.62
434,20080301,4,SO65310,5,1,2,356.898,713.796
487,20080301,4,SO65310,6,1,4,32.994,131.976
477,20080301,4,SO65310,7,1,4,2.994,11.976
490,20080301,4,SO65310,8,1,3,32.394,97.182
234,20080301,4,SO65310,9,1,5,29.994,149.97
606,20080301,4,SO65310,10,1,1,323.994,323.994
225,20080301,4,SO65310,11,1,3,5.394,16.182
382,20080301,4,SO65310,12,1,2,672.294,1344.588
491,20080301,4,SO65310,13,1,11,31.3142,344.4562
583,20080301,4,SO65310,14,1,2,1020.594,2041.188
580,20080301,4,SO65310,15,1,2,1020.594,2041.188
463,20080301,4,SO65310,16,1,4,14.694,58.776
488,20080301,4,SO65310,17,1,4,32.394,129.576
287,20080301,4,SO65310,18,1,3,202.332,606.996
581,20080301,4,SO65310,19,1,2,1020.594,2041.188
605,20080301,4,SO65310,20,1,3,323.994,971.982
217,20080301,4,SO65310,21,1,7,20.994,146.958
222,20080301,4,SO65310,22,1,4,20.994,83.976
472,20080301,4,SO65310,23,1,7,38.1,266.7
231,20080301,4,SO65310,24,1,2,29.994,59.988
465,20080301,4,SO65310,25,1,2,14.694,29.388
214,20080301,4,SO65310,26,1,6,20.994,125.964
558,20080301,3,SO65311,1,1,1,242.994,242.994
555,20080301,3,SO65311,2,1,3,63.9,191.7
355,20080301,3,SO65311,3,1,1,1391.994,1391.994
556,20080301,3,SO65311,4,1,4,105.294,421.176
595,20080301,3,SO65311,5,1,1,338.994,338.994
527,20080301,3,SO65311,6,1,1,158.43,158.43
400,20080301,3,SO65311,7,1,1,37.152,37.152
588,20080301,3,SO65311,8,1,1,461.694,461.694
517,20080301,3,SO65311,9,1,1,31.584,31.584
603,20080301,3,SO65311,10,1,1,72.894,72.894
306,20080301,3,SO65311,11,1,1,809.76,809.76
559,20080301,3,SO65311,12,1,3,12.144,36.432
531,20080301,3,SO65311,13,1,2,149.874,299.748
357,20080301,3,SO65311,14,1,1,1391.994,1391.994
532,20080301,3,SO65311,15,1,1,149.874,149.874
524,20080301,3,SO65311,16,1,1,158.43,158.43
516,20080301,3,SO65311,17,1,2,23.484,46.968
544,20080301,3,SO65311,18,1,4,48.594,194.376
551,20080301,3,SO65311,19,1,3,158.43,475.29
511,20080301,3,SO65311,20,1,5,218.454,1092.27
398,20080301,3,SO65311,21,1,1,26.724,26.724
361,20080301,3,SO65311,22,1,2,1376.994,2753.988
476,20080301,3,SO65311,23,1,8,41.994,335.952
295,20080301,3,SO65311,24,1,1,818.7,818.7
512,20080301,3,SO65311,25,1,2,218.454,436.908
353,20080301,3,SO65311,26,1,1,1391.994,1391.994
511,20080301,1,SO65312,1,1,5,218.454,1092.27
475,20080301,1,SO65312,2,1,1,41.994,41.994
600,20080301,1,SO65312,3,1,1,323.994,323.994
588,20080301,1,SO65312,4,1,2,461.694,923.388
594,20080301,1,SO65312,5,1,2,338.994,677.988
591,20080301,1,SO65312,6,1,3,338.994,1016.982
491,20080301,1,SO65312,7,1,3,32.394,97.182
524,20080301,1,SO65312,8,1,2,158.43,316.86
598,20080301,1,SO65312,9,1,1,323.994,323.994
592,20080301,1,SO65312,10,1,1,338.994,338.994
474,20080301,1,SO65312,11,1,14,40.5942,568.3188
595,20080301,1,SO65312,12,1,1,338.994,338.994
353,20080301,1,SO65312,13,1,8,1391.994,11135.952
593,20080301,1,SO65312,14,1,1,338.994,338.994
544,20080301,1,SO65312,15,1,1,48.594,48.594
225,20080301,1,SO65312,16,1,4,5.394,21.576
471,20080301,1,SO65312,17,1,5,38.1,190.5
359,20080301,1,SO65312,18,1,7,1376.994,9638.958
599,20080301,1,SO65312,19,1,2,323.994,647.988
361,20080301,1,SO65312,20,1,3,1376.994,4130.982
363,20080301,1,SO65312,21,1,6,1376.994,8261.964
355,20080301,1,SO65312,22,1,5,1391.994,6959.97
532,20080301,1,SO65312,23,1,1,149.874,149.874
234,20080301,1,SO65312,24,1,1,29.994,29.994
589,20080301,1,SO65312,25,1,1,461.694,461.694
512,20080301,1,SO65312,26,1,1,218.454,218.454
563,20080301,3,SO65313,1,1,1,1430.442,1430.442
465,20080301,3,SO65313,2,1,1,14.694,14.694
214,20080301,3,SO65313,3,1,1,20.994,20.994
359,20080301,3,SO65314,1,1,1,1376.994,1376.994
475,20080301,3,SO65314,2,1,3,41.994,125.982
359,20080301,4,SO65315,1,1,1,1376.994,1376.994
556,20080301,4,SO65315,2,1,2,105.294,210.588
555,20080301,4,SO65315,3,1,3,63.9,191.7
559,20080301,4,SO65315,4,1,2,12.144,24.288
527,20080301,4,SO65315,5,1,2,158.43,316.86
516,20080301,4,SO65315,6,1,3,23.484,70.452
400,20080301,4,SO65315,7,1,2,37.152,74.304
357,20080301,4,SO65315,8,1,4,1391.994,5567.976
363,20080301,4,SO65315,9,1,3,1376.994,4130.982
532,20080301,4,SO65315,10,1,1,149.874,149.874
512,20080301,4,SO65315,11,1,1,218.454,218.454
295,20080301,4,SO65315,12,1,3,818.7,2456.1
531,20080301,4,SO65315,13,1,1,149.874,149.874
476,20080301,4,SO65315,14,1,2,41.994,83.988
306,20080301,4,SO65315,15,1,1,809.76,809.76
517,20080301,4,SO65315,16,1,1,31.584,31.584
595,20080301,4,SO65315,17,1,1,338.994,338.994
222,20080301,4,SO65315,18,1,1,20.994,20.994
474,20080301,4,SO65315,19,1,5,41.994,209.97
398,20080301,4,SO65315,20,1,4,26.724,106.896
603,20080301,4,SO65315,21,1,2,72.894,145.788
524,20080301,4,SO65315,22,1,4,158.43,633.72
544,20080301,4,SO65315,23,1,2,48.594,97.188
298,20080301,4,SO65315,24,1,3,809.76,2429.28
309,20080301,4,SO65315,25,1,1,818.7,818.7
237,20080301,4,SO65315,26,1,9,29.994,269.946
552,20080301,4,SO65315,27,1,1,54.894,54.894
353,20080301,4,SO65315,28,1,2,1391.994,2783.988
476,20080301,1,SO65316,1,1,5,41.994,209.97
503,20080301,9,SO65317,1,1,2,200.052,400.104
496,20080301,9,SO65317,2,1,2,602.346,1204.692
353,20080301,9,SO65318,1,1,1,1391.994,1391.994
400,20080301,10,SO65319,1,1,1,37.152,37.152
306,20080301,10,SO65319,2,1,1,809.76,809.76
355,20080301,10,SO65319,3,1,2,1391.994,2783.988
309,20080301,10,SO65319,4,1,4,818.7,3274.8
474,20080301,10,SO65319,5,1,8,41.994,335.952
484,20080301,10,SO65319,6,1,1,4.77,4.77
527,20080301,10,SO65319,7,1,2,158.43,316.86
361,20080301,10,SO65319,8,1,3,1376.994,4130.982
357,20080301,10,SO65319,9,1,1,1391.994,1391.994
511,20080301,10,SO65319,10,1,2,218.454,436.908
295,20080301,10,SO65319,11,1,3,818.7,2456.1
298,20080301,10,SO65319,12,1,5,809.76,4048.8
558,20080301,10,SO65319,13,1,8,242.994,1943.952
552,20080301,10,SO65319,14,1,4,54.894,219.576
359,20080301,10,SO65319,15,1,5,1376.994,6884.97
524,20080301,10,SO65319,16,1,4,158.43,633.72
595,20080301,10,SO65319,17,1,3,338.994,1016.982
555,20080301,10,SO65319,18,1,8,63.9,511.2
544,20080301,10,SO65319,19,1,2,48.594,97.188
531,20080301,10,SO65319,20,1,3,149.874,449.622
512,20080301,10,SO65319,21,1,4,218.454,873.816
532,20080301,10,SO65319,22,1,5,149.874,749.37
517,20080301,10,SO65319,23,1,4,31.584,126.336
559,20080301,10,SO65319,24,1,3,12.144,36.432
551,20080301,10,SO65319,25,1,2,158.43,316.86
516,20080301,10,SO65319,26,1,6,23.484,140.904
398,20080301,10,SO65319,27,1,4,26.724,106.896
353,20080301,10,SO65319,28,1,2,1391.994,2783.988
476,20080301,10,SO65319,29,1,2,41.994,83.988
603,20080301,10,SO65319,30,1,4,72.894,291.576
237,20080301,10,SO65319,31,1,3,29.994,89.982
363,20080301,10,SO65319,32,1,2,1376.994,2753.988
556,20080301,10,SO65319,33,1,2,105.294,210.588
500,20080301,10,SO65320,1,1,1,602.346,602.346
512,20080301,2,SO65321,1,1,1,218.454,218.454
524,20080301,2,SO65321,2,1,1,158.43,158.43
222,20080301,2,SO65321,3,1,3,20.994,62.982
390,20080301,1,SO65322,1,1,2,672.294,1344.588
606,20080301,1,SO65322,2,1,1,323.994,323.994
580,20080301,1,SO65322,3,1,1,1020.594,1020.594
482,20080301,1,SO65322,4,1,3,5.394,16.182
481,20080301,1,SO65322,5,1,1,5.394,5.394
583,20080301,1,SO65322,6,1,2,1020.594,2041.188
605,20080301,1,SO65322,7,1,4,323.994,1295.976
565,20080301,9,SO65323,1,1,1,445.41,445.41
418,20080331,8,SO67203,1,2,4,356.898,1427.592
436,20080331,8,SO67203,4,2,1,356.898,356.898
434,20080331,8,SO67204,1,2,1,356.898,356.898
222,20080331,8,SO67204,3,2,2,20.994,41.988
597,20080401,5,SO67260,1,1,1,323.994,323.994
599,20080401,5,SO67260,2,1,1,323.994,323.994
591,20080401,5,SO67260,3,1,1,338.994,338.994
593,20080401,5,SO67260,4,1,2,338.994,677.988
595,20080401,5,SO67260,5,1,2,338.994,677.988
588,20080401,5,SO67260,6,1,9,461.694,4155.246
359,20080401,5,SO67260,7,1,6,1376.994,8261.964
363,20080401,5,SO67260,8,1,4,1376.994,5507.976
309,20080401,5,SO67260,9,1,1,818.7,818.7
400,20080401,5,SO67260,10,1,1,37.152,37.152
402,20080401,5,SO67260,11,1,2,72.162,144.324
543,20080401,5,SO67260,12,1,1,37.254,37.254
524,20080401,5,SO67260,13,1,1,158.43,158.43
512,20080401,5,SO67260,14,1,2,218.454,436.908
298,20080401,5,SO67260,15,1,2,809.76,1619.52
234,20080401,5,SO67260,16,1,8,29.994,239.952
490,20080401,5,SO67260,17,1,8,32.394,259.152
476,20080401,5,SO67260,18,1,6,41.994,251.964
471,20080401,5,SO67260,19,1,12,36.83,441.96
225,20080401,5,SO67260,20,1,3,5.394,16.182
477,20080401,5,SO67260,21,1,9,2.994,26.946
483,20080401,5,SO67260,22,1,6,72,432
484,20080401,5,SO67260,23,1,6,4.77,28.62
217,20080401,5,SO67260,24,1,9,20.994,188.946
598,20080401,5,SO67260,25,1,2,323.994,647.988
353,20080401,5,SO67260,26,1,3,1391.994,4175.982
542,20080401,5,SO67260,27,1,3,24.294,72.882
544,20080401,5,SO67260,28,1,2,48.594,97.188
517,20080401,5,SO67260,29,1,1,31.584,31.584
488,20080401,5,SO67260,30,1,3,32.394,97.182
472,20080401,5,SO67260,31,1,1,38.1,38.1
487,20080401,5,SO67260,32,1,4,32.994,131.976
222,20080401,5,SO67260,33,1,10,20.994,209.94
214,20080401,5,SO67260,34,1,3,20.994,62.982
600,20080401,5,SO67260,35,1,3,323.994,971.982
587,20080401,5,SO67260,36,1,5,461.694,2308.47
475,20080401,5,SO67260,37,1,1,41.994,41.994
533,20080401,5,SO67260,38,1,1,149.874,149.874
590,20080401,5,SO67260,39,1,2,461.694,923.388
361,20080401,5,SO67260,40,1,2,1376.994,2753.988
594,20080401,5,SO67260,41,1,1,338.994,338.994
551,20080401,5,SO67260,42,1,1,158.43,158.43
231,20080401,5,SO67260,43,1,3,29.994,89.982
465,20080401,5,SO67260,44,1,4,14.694,58.776
592,20080401,5,SO67260,45,1,1,338.994,338.994
525,20080401,5,SO67260,46,1,1,158.43,158.43
491,20080401,5,SO67260,47,1,6,32.394,194.364
601,20080401,10,SO67261,1,1,2,32.394,64.788
563,20080401,10,SO67261,2,1,1,1430.442,1430.442
573,20080401,10,SO67261,3,1,1,1430.442,1430.442
571,20080401,10,SO67261,4,1,1,445.41,445.41
488,20080401,10,SO67261,5,1,8,32.394,259.152
523,20080401,10,SO67261,6,1,2,31.584,63.168
465,20080401,10,SO67261,7,1,7,14.694,102.858
576,20080401,10,SO67261,8,1,2,1430.442,2860.884
552,20080401,10,SO67261,9,1,1,54.894,54.894
566,20080401,10,SO67261,10,1,2,445.41,890.82
585,20080401,10,SO67261,11,1,4,445.41,1781.64
603,20080401,10,SO67261,12,1,1,72.894,72.894
586,20080401,10,SO67261,13,1,1,445.41,445.41
565,20080401,10,SO67261,14,1,1,445.41,445.41
567,20080401,10,SO67261,15,1,4,445.41,1781.64
569,20080401,10,SO67261,16,1,3,445.41,1336.23
578,20080401,10,SO67261,17,1,1,728.91,728.91
579,20080401,10,SO67261,18,1,4,728.91,2915.64
574,20080401,10,SO67261,19,1,2,1430.442,2860.884
575,20080401,10,SO67261,20,1,2,1430.442,2860.884
562,20080401,10,SO67261,21,1,1,1430.442,1430.442
564,20080401,10,SO67261,22,1,3,1430.442,4291.326
559,20080401,10,SO67261,23,1,2,12.144,24.288
556,20080401,10,SO67261,24,1,1,105.294,105.294
555,20080401,10,SO67261,25,1,2,63.9,127.8
501,20080401,10,SO67261,26,1,1,72.876,72.876
231,20080401,10,SO67261,27,1,6,29.994,179.964
606,20080401,3,SO67262,1,1,1,323.994,323.994
580,20080401,3,SO67262,2,1,1,1020.594,1020.594
217,20080401,3,SO67262,3,1,2,20.994,41.988
225,20080401,3,SO67262,4,1,1,5.394,5.394
477,20080401,3,SO67262,5,1,1,2.994,2.994
583,20080401,3,SO67262,6,1,2,1020.594,2041.188
471,20080401,3,SO67262,7,1,4,38.1,152.4
545,20080401,3,SO67262,8,1,2,24.294,48.588
605,20080401,3,SO67262,9,1,2,323.994,647.988
382,20080401,3,SO67262,10,1,2,672.294,1344.588
581,20080401,3,SO67262,11,1,1,1020.594,1020.594
546,20080401,3,SO67262,12,1,2,37.254,74.508
491,20080401,3,SO67262,13,1,9,32.394,291.546
481,20080401,3,SO67262,14,1,3,5.394,16.182
482,20080401,3,SO67262,15,1,3,5.394,16.182
222,20080401,3,SO67262,16,1,1,20.994,20.994
483,20080401,3,SO67262,17,1,6,72,432
357,20080401,2,SO67263,1,1,7,1391.994,9743.958
525,20080401,2,SO67263,2,1,3,158.43,475.29
515,20080401,2,SO67263,3,1,1,16.272,16.272
600,20080401,2,SO67263,4,1,3,323.994,971.982
511,20080401,2,SO67263,5,1,1,218.454,218.454
588,20080401,2,SO67263,6,1,3,461.694,1385.082
298,20080401,2,SO67263,7,1,2,809.76,1619.52
587,20080401,2,SO67263,8,1,2,461.694,923.388
597,20080401,2,SO67263,9,1,1,323.994,323.994
512,20080401,2,SO67263,10,1,1,218.454,218.454
476,20080401,2,SO67263,11,1,17,38.4945,654.4065
595,20080401,2,SO67263,12,1,5,338.994,1694.97
402,20080401,2,SO67263,13,1,1,72.162,72.162
596,20080401,2,SO67263,14,1,1,323.994,323.994
598,20080401,2,SO67263,15,1,2,323.994,647.988
599,20080401,2,SO67263,16,1,1,323.994,323.994
591,20080401,2,SO67263,17,1,3,338.994,1016.982
592,20080401,2,SO67263,18,1,6,338.994,2033.964
593,20080401,2,SO67263,19,1,1,338.994,338.994
594,20080401,2,SO67263,20,1,1,338.994,338.994
589,20080401,2,SO67263,21,1,3,461.694,1385.082
361,20080401,2,SO67263,22,1,4,1376.994,5507.976
353,20080401,2,SO67263,23,1,4,1391.994,5567.976
355,20080401,2,SO67263,24,1,1,1391.994,1391.994
309,20080401,2,SO67263,25,1,2,818.7,1637.4
544,20080401,2,SO67263,26,1,2,48.594,97.188
532,20080401,2,SO67263,27,1,3,149.874,449.622
524,20080401,2,SO67263,28,1,2,158.43,316.86
475,20080401,2,SO67263,29,1,3,41.994,125.982
566,20080401,9,SO67264,1,1,2,445.41,890.82
493,20080401,9,SO67264,2,1,1,200.052,200.052
570,20080401,9,SO67264,3,1,1,445.41,445.41
506,20080401,9,SO67264,4,1,1,200.052,200.052
222,20080401,1,SO67265,1,1,1,20.994,20.994
390,20080401,1,SO67265,2,1,2,672.294,1344.588
217,20080401,1,SO67265,3,1,1,20.994,20.994
361,20080401,1,SO67266,1,1,5,1376.994,6884.97
474,20080401,1,SO67266,2,1,38,34.995,1329.81
590,20080401,1,SO67266,3,1,2,461.694,923.388
