16157,The King's Speech,Dramas; International Movies,In this biographical drama Britain's King George VI struggles with an embarrassing stutter until he seeks help from speech therapist Lionel Logue.,Colin Firth; Geoffrey Rush; Helena Bonham Carter; Guy Pearce; Timothy Spall; Derek Jacobi; Jennifer Ehle; Anthony Andrews; Claire Bloom; Eve Best; Michael Gambon
16158,The Kirlian Frequency,International TV Shows; Spanish-Language TV Shows; TV Horror,In the midnight hour a lone DJ broadcasts the strangest – and scariest – tales from the outer edges of Kirlian a lost city somewhere in Argentina.,Nicolás Van de Moortele; Letizia Denise Bloisi; María Dupláa; Ciro Herce; Milagros Molina; Jorge Pinarello; Casper Uncal; Jorge Luis Alonso
16159,The Kissing Booth,Comedies; Romantic Movies,When teenager Elle's first kiss leads to a forbidden romance with the hottest boy in high school she risks her relationship with her best friend.,Joey King; Joel Courtney; Jacob Elordi; Molly Ringwald
16160,The Kissing Booth 2,Comedies; Romantic Movies,With college decisions looming Elle juggles her long-distance romance with Noah changing relationship with bestie Lee and feelings for a new classmate.,Joey King; Joel Courtney; Jacob Elordi; Molly Ringwald; Taylor Zakhar Perez; Maisie Richardson-Sellers; Meganne Young
16161,The Kissing Booth 3,Comedies; Romantic Movies,Determined to make the most of her final summer before college Elle plans the ultimate bucket list as she navigates what comes next with Noah and Lee.,Joey King; Joel Courtney; Jacob Elordi; Molly Ringwald; Taylor Zakhar Perez; Maisie Richardson-Sellers; Meganne Young; Stephen Jennings
16162,The Kite,Dramas; International Movies; Romantic Movies,In an occupied village a teen girl is set to wed a stranger. But when she crosses over to meet her betrothed her heart gets entangled at the border.,Flavia Bechara; Maher Bsaibes; Randa Asmar; Renée Dick; Julia Kassar; Liliane Nemri; Ziad Rahbani; Nayef Naji; Edmond Haddad; Alia Nemry
16163,The Knight and the Princess,Action & Adventure; International Movies; Music & Musicals,A fictional account of the heroic quests of a 7th-century knight from rescuing hostages abducted by pirates in the Indian Sea to taking on a tyrant.,Sedky Sakhr; Hashem El Garhy; Shahira Kamal; Aiemzy; Hani R. Eskander; Saif Abu-Kandil
16164,The Knight Before Christmas,Children & Family Movies; Comedies; Romantic Movies,Medieval magic sends a 14th-century knight to modern-day Ohio where he falls for a high school science teacher who's disillusioned by love.,Vanessa Hudgens; Josh Whitehouse; Emmanuelle Chriqui; Harry Jarvis; Mimi Gianopulos; Ella Kenion; Jean-Michel Le Gal; Arnold Pinnock
16165,The Kominsky Method,TV Comedies; TV Dramas,Acting coach Sandy Kominsky and best friend Norman Newlander keep each other laughing as they navigate the ups and downs of getting older.,Michael Douglas; Alan Arkin; Sarah Baker; Nancy Travis; Susan Sullivan; Lisa Edelstein; Emily Osment; Graham Rogers; Jenna Lyng Adams; Ashleigh LaThrop; Melissa Tang; Casey Thomas Brown; Ann-Margret; Danny DeVito
16166,The L Word,Romantic TV Shows; TV Dramas,This trailblazing series follows the tangled lives and ever-changing relationships among a close-knit group of lesbians who call Los Angeles home.,Jennifer Beals; Leisha Hailey; Laurel Holloman; Mia Kirshner; Katherine Moennig; Pam Grier; Rachel Shelley; Daniela Sea; Erin Daniels; Marlee Matlin
16167,The Lady in Dignity,International TV Shows; Korean TV Shows; TV Dramas,The wife of a corporate heir finds her luxurious life overturned by a mysterious woman who joins the household as a caregiver for her father-in-law.,Hee-seon Kim; Seon-a Kim; Sang-hun Jeong; Tae-im Lee; Ki-woo Lee
16168,The Lake House,Dramas; Romantic Movies; Sci-Fi & Fantasy,A lonely doctor begins writing letters to the frustrated architect who lives in her former home only to discover that they're living two years apart.,Keanu Reeves; Sandra Bullock; Dylan Walsh; Shohreh Aghdashloo; Ebon Moss-Bachrach; Lynn Collins; Willeke van Ammelrooy; Christopher Plummer
16169,The Lamb,Children & Family Movies; Faith & Spirituality,A big-dreaming donkey escapes his menial existence and befriends some free-spirited animal pals in this imaginative retelling of the Nativity Story.,Steven Yeun; Keegan-Michael Key; Aidy Bryant; Gina Rodriguez; Zachary Levi; Christopher Plummer; Ving Rhames; Gabriel Iglesias; Kelly Clarkson; Anthony Anderson; Patricia Heaton; Kris Kristofferson; Kristin Chenoweth; Mariah Carey; Oprah Winfrey; Tyler Perry; Tracy Morgan
16170,The Land,Classic Movies; Dramas; International Movies,A group of peasant farmers fights to protect their village against a corrupt landowner. Adapted from the popular novel by Abdel Rahman al-Sharqawi.,Hamdy Ahmed; Nagwa Ibrahim; Ezzat El Alaili; Tawfik El Deken; Yehia Chahine; Mahmoud El Meleigy; Salah El-Saadany; Ali El Sherif
16171,The Land of Cards,Dramas; Independent Movies; International Movies,A royal prince arrives on an island of fascist rule and inspires a rebellion among its women in this hallucinogenic adaptation of a classic play.,Joyraj Bhattacharya; Rii; Soumyak Kanti DeBiswas; Anubrata Basu; Tillotama Shome; Maya Tideman; Tinu Verghese; Immaduddin Shah; Sayani Gupta
16172,The Land of Hypocrisy,International TV Shows; TV Comedies; TV Sci-Fi & Fantasy,A hardworking man in a thankless job meets a mysterious doctor who sells him powerful pills that throw his life into disarray.,Mohamed Henedy; Dalal Abdel Aziz; Hana Shiha; Mohammed Tharwat; Salwa Mohammed; Mohammed Hafiz; Ibrahim Issa; Leila Ezz Al Arab; Mohammed Mahmoud
16173,The Land of Steady Habits,Comedies; Dramas; Independent Movies,After leaving his wife and his job to find happiness Anders begins a clumsy heartbreaking quest to reassemble the pieces of his fractured life.,Ben Mendelsohn; Edie Falco; Connie Britton; Thomas Mann; Bill Camp; Elizabeth Marvel; Charlie Tahan; Michael Gaston; Josh Pais
16174,The Land of the Enlightened,Documentaries; International Movies,In the rugged mountains of Afghanistan armed bands of young boys survive by scavenging for old land mines mining lapis lazuli and trading in opium.,Sohrab Nazari
16175,The Larva Island Movie,Children & Family Movies; Comedies,In this movie sequel to the hit series Chuck returns home and talks to a reporter about life on the island with zany larva pals Red and Yellow.,Hong Bum-ki; Eddy Lee; Kang Shi-hyun; Ahn Hyo-min; Kim Yeon-woo; Choi Nak-yoon; Tom Wayland; Erica Schroeder
16176,The Last Airbender,Action & Adventure; Children & Family Movies; Sci-Fi & Fantasy,In a world ravaged by the Fire nation's aggression toward the peaceful Air Water and Earth nations a young boy holds the key to restoring peace.,Noah Ringer; Dev Patel; Nicola Peltz; Jackson Rathbone; Shaun Toub; Aasif Mandvi; Cliff Curtis; Seychelle Gabriel; Jessica Andres; Keong Sim; Summer Bishil; Francis Guinan; Katharine Houghton; Damon Gupton
16177,The Last Bastion,International TV Shows; Spanish-Language TV Shows; TV Dramas,The Robles family born and raised in the Americas experiences the highs and lows of the revolutionary drive to Peru's independence.,Giovanni Arce; Mayella Lloclla; Rodrigo Palacios; Priscila Espinoza; Mayra Nájar; Sergio Galliani; Laly Goyzueta; Diego Lombardi
16178,The Last Blockbuster,Documentaries,This nostalgic documentary reveals the real story of Blockbuster's demise and how one last location in Oregon keeps the spirit of a bygone era alive.,
16179,The Last Bomb of the Second World War,Dramas; Independent Movies; International Movies,A piece of unexploded ordnance wreaks havoc on the lives of a scrapyard worker whose truck it falls into and an anti-war activist who's hunting for it.,Dinesh; Anandhi; Munishkanth; Riythvika; John Vijay
16180,The Last Boy Scout,Action & Adventure; Comedies,Private eye Joe Hallenbeck is forced to team up with a disgraced quarterback to uncover a conspiracy by a politician and a football team owner.,Bruce Willis; Damon Wayans; Chelsea Field; Noble Willingham; Taylor Negron; Danielle Harris; Halle Berry; Bruce McGill
16181,The Last Czars,Docuseries; TV Dramas,When social upheaval sweeps Russia in the early 20th century Czar Nicholas II resists change sparking a revolution and ending a dynasty.,Robert Jack; Susanna Herbert; Ben Cartwright; Oliver Dimsdale; Gavin Mitchell; Elsie Bennett; Bernice Stegers
16182,The Last Dance,Docuseries,This docuseries gives a definitive account of Michael Jordan’s career and the 1990s Chicago Bulls packed with unaired footage from the 1997-98 season.,Michael Jordan; Scottie Pippen; Dennis Rodman
16183,The Last Days,Documentaries,This Oscar-winning documentary recounts the harrowing stories of five Hungarian Jews who endured the horrors of the Holocaust and Hitler's reign.,
16184,The Last Days of American Crime,Action & Adventure; Dramas; Independent Movies,A bank robber joins a plot to commit one final historic heist before the government turns on a mind-altering signal that will end all criminal behavior.,Edgar Ramírez; Michael Pitt; Anna Brewster; Patrick Bergin; Sharlto Copley; Brandon Auret; Tamer Burjaq; Terence Maynard; James Richard Marshall
16185,The Last Days of Chez Nous,Classic Movies; Dramas,Successful writer Beth's tepid marriage and home life face a new round of challenges when her footloose younger sister arrives for an extended visit.,Lisa Harrow; Bruno Ganz; Kerry Fox; Miranda Otto; Kiri Paramore; Bill Hunter
16186,The Last Exorcism,Horror Movies; Independent Movies; Thrillers,Ready to expose his miraculous deeds as mere trickery a famed evangelist invites a documentary crew to film his final exorcism.,Patrick Fabian; Ashley Bell; Iris Bahr; Louis Herthum; Caleb Landry Jones; Tony Bentley; John Wright Jr.; Shanna Forrestall; Justin Shafer; Carol Sutton
16187,The Last Face,Dramas,Savage civil war and a dispute over humanitarian assistance threaten to unravel a checkered romance between an aid director and a doctor.,Javier Bardem; Charlize Theron; Adèle Exarchopoulos; Jared Harris; Jean Reno; Denise Newman; Merritt Wever; Sibongile Mlambo
16188,The Last Hangover,Comedies; International Movies,"In this biblical ""Hangover"" spoof the apostles awaken to find Jesus is missing and must piece together events of the previous night's wild Last Supper.",Fábio Porchat; Gregório Duvivier; Antonio Tabet; Pedro Benevides; Paulo Vieira; Rafael Portugal; Fábio de Luca; Karina Ramil; Evelyn Castro; Pedro Monteiro; Camilo Borges; Gabriel Totoro; Victor Leal; Rafael Logan
16189,The last hour,Dramas; International Movies,In this compelling true story two Peruvian detectives go undercover to locate and capture the elusive leader of the Shining Path guerrilla army.,Pietro Sibille; Nidia Bermejo; Toño Vega; Tommy Párraga; Fausto Molina; Katerina D'Onofrio; Haysen Percovich; Emilram Cossío; Sandro Calderón; Tony Dulzaidez
16190,The Last Kids on Earth,Kids' TV; TV Comedies,When zombies and monsters invade his hometown a scrappy 13-year-old orphan teams up with his friends in hopes of surviving the chaos.,Nick Wolfhard; Charles Demers; Garland Whitt; Montse Hernandez; Brian Drummond; Giles Panton; Keith David
16191,The Last Kids on Earth: Happy Apocalypse to You,Children & Family Movies; Comedies,"Help Jack and his monster-battling friends make choices to stay alive — and have some fun — in this interactive ""Last Kids on Earth"" adventure!",Nick Wolfhard; Charles Demers; Montse Hernandez; Garland Whitt; Bruce Campbell; Catherine O'Hara; Brian Drummond; Giles Panton
16192,The Last Kingdom,British TV Shows; International TV Shows; TV Action & Adventure,As Alfred the Great defends his kingdom from Norse invaders Uhtred – born a Saxon but raised by Vikings – seeks to claim his ancestral birthright.,Alexander Dreymon; Emily Cox; David Dawson; Ian Hart; Rune Temte; Matthew Macfadyen; Rutger Hauer; Tobias Santelmann; Peter Gantzler; Adrian Bower; Joseph Millson; Henning Valin Jakobsen; Alexandre Willaume; Thomas W. Gabrielsson
16193,The Last Laugh,Comedies; Dramas,After moving to a retirement home restless talent manager Al reconnects with long-ago client Buddy and coaxes him back out on the comedy circuit.,Chevy Chase; Richard Dreyfuss; Andie MacDowell; Kate Micucci; Chris Parnell; George Wallace; Lewis Black
16194,The Last Letter From Your Lover,Dramas; Romantic Movies,After finding a trove of love letters from 1965 a reporter sets out to solve the mystery of a secret affair — while embarking on a romance of her own.,Shailene Woodley; Felicity Jones; Callum Turner; Joe Alwyn; Nabhaan Rizwan; Ncuti Gatwa; Emma Appleton; Christian Brassington; Alice Orr-Ewing; Lee Knight; Zoe Boyle; Ben Cross; Diana Kent
16195,The Last Man on the Moon,Documentaries,Astronaut Gene Cernan looks back on the exciting history of NASA's lunar landings and how being the last man to stand on the moon changed his life.,Eugene Cernan
16196,The Last Mercenary,Action & Adventure; Comedies; International Movies,A legendary secret agent-turned-mercenary comes out of hiding to save the son he's never met. Learning how to be a dad may be his toughest mission yet.,Jean-Claude Van Damme; Alban Ivanov; Éric Judor; Patrick Timsit; Miou-Miou; Assa Sylla; Samir Decazza; Valérie Kaprisky; Djimo; Nassim Lyes
16197,The Last O.G.,TV Comedies,After 15 years behind bars a kindhearted ex-drug dealer returns to Brooklyn looking for a fresh start only to discover things have changed. A lot.,Tracy Morgan; Tiffany Haddish; Cedric the Entertainer; Allen Maldonado; Ryan Gaul; Taylor Mosby; Dante Hoagland; Joel Marsh Garland; Gino Vento; Derek Gaines; Daniel J. Watts; Malik Yoba; Edi Patterson
16198,The Last of the Schmucks,International TV Shows; TV Comedies,The year is 2041 and a dispute between a man and his wife has set the human race back. In this battle of the sexes the primitive life isn't so simple.,Chico; Ahmed Mekky; Hesham Maged; Bayoumi Fouad; Dina El-Sherbiny
16199,The Last Paradiso,Dramas; International Movies; Romantic Movies,In 1950s Italy a passionate free spirit dreams of love justice and a better life till a forbidden affair threatens everything. Based on real events.,Riccardo Scamarcio; Gaia Bermani Amaral; Valentina Cervi; Antonio Gerardi; Federica Torchetti; Anna Maria de Luca; Lucia Zotti; Nicoletta Carbonara; Donato Placido; Mimmo Mignemi
16200,The Last Resort,Documentaries,In the waning days of the 70s two young photographers document the Jewish retirees who dominated the sunny shores of South Beach.,
16201,The Last Runway,Action & Adventure; International Movies,An ex-colonel forms a special paramilitary group focused on combatting drug trafficking on the Paraguayan border.,Luis Aguirre; Andrea Quattrocchi; Silvio Rodas; Felix Medina; Gonzalo Vivanco; Bruno Sosa; Andrea Frigerio; Mauricio A. Jortack; Rafael Rojas Doria; Roberto Weiss; Fabio Chamorro; Sergio Quiñonez Román; David Gerber
16202,The Last Shaman,Documentaries; International Movies,In a last-ditch effort to prevent suicide a clinically depressed young man travels to the Amazon to engage in an ancient hallucinatory ritual.,James Freeman
16203,The Last Summer,Comedies; Romantic Movies,Teens from a Chicago high school grapple with their dreams relationships and identities in a transformative summer before they leave for college.,K.J. Apa; Maia Mitchell; Tyler Posey; Jacob Latimore; Halston Sage; Wolfgang Novogratz; Sosie Bacon; Jacob McCarthy; Mario Revolori; Gage Golightly; Audrey Grace Marshall
16204,The Last Thing He Wanted,Dramas; Thrillers,A hard-hitting reporter becomes entangled in the story she’s trying to break when she helps her ailing father broker an arms deal in Central America.,Anne Hathaway; Ben Affleck; Willem Dafoe; Toby Jones; Rosie Perez; Edi Gathegi; Mel Rodriguez; Onata Aprile
16205,The Last Whistle,Dramas; Sports Movies,After a star player dies during football practice his coach’s career and reputation are on the line as he refuses to quit his win-at-all-costs style.,Brad Leland; Jim O'Heir; Deanne Lauvin; Les Miles; Eric Nelsen; Fred Tolliver Jr; Tyler Perez; Sainty Nelsen
16206,The Last Word,International TV Shows; TV Comedies; TV Dramas,Suddenly a widow a woman rekindles her thirst for life by becoming a eulogist while navigating the existential landscape of death grief and love.,Anke Engelke; Thorsten Merten; Nina Gummich; Johannes Zeiler; Juri Winkler; Gudrun Ritter; Aaron Hilmer; Claudia Geisler-Bading
16207,The Late Bloomer,Comedies,A sex therapist with pituitary issues finally gets to experience puberty in all its glory at age 30 when an operation unleashes his raging hormones.,Johnny Simmons; Maria Bello; Brittany Snow; Kumail Nanjiani; Beck Bennett; Paul Wesley; Jane Lynch; J.K. Simmons; Lenora Crichlow
16208,The Laundromat,Comedies; Dramas,When a widow gets swindled out of insurance money her search for answers leads to two cunning lawyers in Panama who hide cash for the superrich.,Meryl Streep; Gary Oldman; Antonio Banderas; Sharon Stone; James Cromwell; Jeffrey Wright; Melissa Rauch; Jeff Michalski; Jane Morris; Robert Patrick; David Schwimmer
16209,The Laws of Thermodynamics,Comedies; International Movies; Romantic Movies,A physicist uses the laws of thermodynamics to describe romance and relationships but his theories prove faulty when it comes to his own love life.,Vito Sanz; Berta Vázquez; Chino Darín; Vicky Luengo; Andrea Ros; Irene Escolar; Josep Maria Pou; Daniel Sánchez Arévalo
16210,The Least Expected Day: Inside the Movistar Team 2019,Docuseries; International TV Shows; Spanish-Language TV Shows,Pro cycling’s Movistar Team sets their sights on victory while on the road as they face challenges controversy and internal conflict.,
16211,The Legacy of a Whitetail Deer Hunter,Action & Adventure; Comedies; Dramas,A star of hunting videos strives to bond with his 12-year-old son on a wilderness trip but learns familial connections can't be forced.,Josh Brolin; Danny McBride; Montana Jordan; Scoot McNairy; Carrie Coon
16212,The Legacy of the Bones,International Movies; Thrillers,A year after solving a series of murders detective Amaia is faced with a related mystery in the Baztán Valley that ends up hitting very close to home.,"Marta Etura; Carlos Librado ""Nene""; Leonardo Sbaraglia; Francesc Orella; Imanol Arias; Benn Northover; Itziar Aizpuru; Patricia López Arnaiz; Alicia Sánchez; Eduardo Rosa"
16213,The Legend of 420,Documentaries,This documentary explores the growing trend of marijuana decriminalization in the U.S. and the use of cannabis in medicine art fine dining and more.,
16214,The Legend of Bhagat Singh,Dramas; International Movies,This biopic chronicles the life and times of iconic Indian revolutionary Bhagat Singh who led an armed resistance against the British in the 1920.,Ajay Devgn; Sushant Singh; D. Santosh; Akhilendra Mishra; Raj Babbar; Farida Jalal; Amrita Rao; Mukesh Tiwari
16215,The Legend of Bruce Lee,International TV Shows; TV Action & Adventure; TV Dramas,The brief but spectacular career of martial arts superstar Bruce Lee is recounted in this drama starring Danny Chan as the enigmatic and driven Lee.,Danny Chan; Michelle Lang; Ted Duran; Hazen MacIntyre; Luoyong Wang; Natalia Dzyublo; Traci Ann Wolfe; Ke Gai; Zhou Zhou; Yu Chenghui
16216,The Legend of Cocaine Island,Documentaries,An urban legend about a duffel bag of cocaine buried in the Caribbean leads a misfit band to hatch a nutball plan to find it in this comic documentary.,
16217,The Legend of Korra,Kids' TV; TV Action & Adventure; TV Sci-Fi & Fantasy,A female avatar who can control the elements fights to keep her city safe from the evil forces of both the physical and spiritual worlds.,Janet Varney; David Faustino; P.J. Byrne; J.K. Simmons; Dee Bradley Baker; Seychelle Gabriel; Logan Wells; Jeff Bennett; Kiernan Shipka
16218,The Legend of Michael Mishra,Comedies; Dramas; International Movies,After a life of crime a notorious kidnapper tries to change his ways and turn over a new leaf to win the heart of the woman he loves.,Arshad Warsi; Aditi Rao Hydari; Kayoze Irani; Boman Irani
16219,The Legend of White Snake,International TV Shows; Romantic TV Shows; TV Dramas,In this new take on a classic tale an ancient snake spirit transforms into a beautiful woman and falls in love with a doctor unaware of her true form.,Yu Menglong; Ju Jingyi; Pei Zitian; Xiao Yan; Nie Zihao; Yu Lang
16220,The Letdown,International TV Shows; TV Comedies; TV Dramas,Audrey mother of a 2-month-old joins a new-parents support group where she makes some quirky friends facing various challenges and life changes.,Alison Bell; Duncan Fellows; Noni Hazlehurst; Sacha Horler; Leon Ford; Lucy Durack; Leah Vandenberg; Celeste Barber; Xana Tang; Patrick Brammall
16221,The Letter for the King,British TV Shows; International TV Shows; TV Action & Adventure,A young knight in training contends with ancient prophecies magical powers and fickle companions as he sets out on an epic quest to save his kingdom.,Amir Wilson; Ruby Ashbourne Serkis; Thaddea Graham; Islam Bouakkaz; Jonah Lees; Jack Barton; Nathanael Saleh; Emilie Cocquerel; Gijs Blom; Kemi-Bo Jacobs; David Wenham; Omid Djalili; Peter Ferdinando
16222,The Letter Reader,Dramas; International Movies,A young boy from Johannesburg arrives in KwaZulu-Natal and begins to read letters for villagers — then falls in love with one of the recipients.,Bahle Mashinini; Nomalanga Shabane; Andile Gumbi; Nokuthula Mazibuko
16223,The Liar,Crime TV Shows; International TV Shows; TV Dramas,At the CARE detective agency investigators see a lot of action but must always keep their cases secret even when it affects their personal lives.,Aenie Wong; Janelle Chin; Karena Teo; Goh Wee Ping; Sam Chong
16224,The Liar and His Lover,International TV Shows; Korean TV Shows; Romantic TV Shows,A talented singer falls in love at first sight with a music prodigy who has an affinity for lies – and a knack for being a hit-making producer.,Lee Hyun-woo; Joy; Lee Jung-jin; Lee Seo-won; Hong Seo-young; Choi Min-soo; Lim Ye-jin; Jang Ki-yong; Song Kang; Park Ji-young
16225,The Liberator,TV Action & Adventure; TV Dramas,A diverse deeply brave crew of ragtag soldiers become some of the most heroic fighters of the European invasion in World War II. Based on true events.,Bradley James; Martin Sensmeier; Jose Miguel Vasquez; Forrest Goodluck; Bryan Hibbard; Matt Mercurio; Harrison Stone; Billy Breed; Tatanka Means; Kiowa Gordon
16226,The Lies Within,Crime TV Shows; International TV Shows; Korean TV Shows,After her father dies and her husband goes missing Kim Seo-hui teams up with detective Jo Tae-sik and joins the National Assembly.,Lee Min-ki; Lee Yoo-young; On Ju-wan; Lee Jun-hyeok; Yun Jong-seok; Kim Jong-soo; Seo Hyun-woo; Song Young-chang; Lee Jun-hyuk
16227,The Life Ahead,Dramas; International Movies,A Holocaust survivor running a daycare business forms an unlikely friendship with a bitter street kid when she takes him in after he robs her.,Sophia Loren; Ibrahima Gueye; Renato Carpentieri; Diego Iosif Pirvu; Massimiliano Rossi; Abril Zamora; Babak Karimi
16228,The Life of David Gale,Dramas,When a Texas professor and advocate for the elimination of the death penalty is falsely accused of a crime he ends up on death row himself.,Kevin Spacey; Kate Winslet; Laura Linney; Gabriel Mann; Leon Rippy; Matt Craven; Rhona Mitra; Melissa McCarthy; Jim Beaver; Chris Warner
16229,The Lift Boy,Dramas; Independent Movies; International Movies,When a lazy young man replaces his father as the elevator operator of a posh residential complex what he sees as menial work soon takes on new meaning.,Moin Khan; Nyla Masood; Saagar Kale; Neha Bam; Aneesha Shah; Damian Alexander D'Souza; Kaustubh Narain; Shilpa Iyer; Nil Mani; Pallas Prajapati
16230,The Light of My Eyes,Dramas; International Movies; Romantic Movies,A composer hides his love for his formerly blind ex when she returns to Egypt engaged to his childhood friend — the doctor who restored her sight.,
16231,The Lighthouse of the Orcas,Dramas; International Movies; Romantic Movies,A mother travels to Patagonia with her autistic son with the hopes that a ranger and a pod of wild orcas can help him find an emotional connection.,Maribel Verdú; Joaquín Furriel; Joaquín Rapalini
16232,The Lincoln Lawyer,Dramas; Thrillers,A street-wise defense lawyer who operates out of the back seat of his Lincoln lands a high-profile case that soon puts him and his family in danger.,Matthew McConaughey; Josh Lucas; Ryan Phillippe; John Leguizamo; Michael Peña; Bryan Cranston; Bob Gunton; William H. Macy; Marisa Tomei; Frances Fisher
16233,The Lion Woman,Dramas; International Movies,A girl born with a condition that causes abnormal hair growth across her body tries to cope with the challenges of being different.,Rolf Lassgård; Kjersti Tveterås; Rolf Kristian Larsen; Ole Johan Skjelbred-Knutsen; Karen-Lise Mynster; Ida Ursin-Holm; Lisa Loven Kongsli; Connie Nielsen; Henrik Mestad; Kåre Conradi; Mathilde Thomine Storm
16234,The Little Hours,Comedies; Independent Movies,Life at a convent takes an unruly turn when three unconventionally opinionated nuns cross paths with a tempting new gardener.,Alison Brie; Dave Franco; Kate Micucci; Aubrey Plaza; John C. Reilly; Molly Shannon; Fred Armisen; Jemima Kirke; Lauren Weedman; Nick Offerman; Paul Reiser; Adam Pally; Paul Weitz; Jon Gabrus
16235,The Little Mermaid,Children & Family Movies; Dramas,In this take on the classic tale a captive circus mermaid transforms the lives of a skeptical journalist and his wide-eyed young sister.,William Moseley; Poppy Drayton; Loreto Peralta; Armando Gutierrez; Shirley MacLaine; Gina Gershon; Shanna Collins; Chris Yong; Jo Marie Payton; Tom Nowicki
16236,The Little Nyonya,International TV Shows; TV Dramas,An orphaned Chinese woman in Singapore refuses to yield to her lowly station in life setting her family on a tumultuous course for generations.,Jeanette Aw; Qi Yu Wu; Pierre Png; Dai Xiangyu; Zen Chong; Joanne Peh; Eelyn Kok; Xiang Yun; Yao Wenlong
16237,The Little Prince,Children & Family Movies,When an overscheduled girl befriends an eccentric aviator he regales her with tales about the adventures of an unusual boy who lives on an asteroid.,Jeff Bridges; Mackenzie Foy; Rachel McAdams; Riley Osborne; Marion Cotillard; Bud Cort; Ricky Gervais; Albert Brooks; James Franco; Benicio Del Toro; Paul Rudd; Paul Giamatti
16238,The Little Switzerland,Comedies; International Movies,The discovery of the tomb of William Tell’s son in a town in the Basque Country spurs the village's cantankerous citizens to lobby for Swiss annexation.,Jon Plazaola; Maggie Civantos; Ingrid García Jonsson; Lander Otaola; Secun de la Rosa; Ramón Barea; Maribel Salas; Mikel Losada; Pepe Rapazote; Enrique Villén; Kandido Uranga; Anabela Teixeira; Karra Elejalde; Antonio Resines
16239,The Little Vampire,Children & Family Movies,An American kid obsessed with the undead befriends and offers to help a young vampire whose family is being targeted by a merciless vampire hunter.,Matthew Marsh; Rasmus Hardiker; Miriam Margolyes; Tim Pigott-Smith; Alice Krige; Amy Saville; Joseph Kloska; Diane Wilson; Phoebe Givron-Taylor; Jim Carter; Sven De Ridder
16240,The Little Wars,Dramas; Independent Movies; International Movies,Beirut resident Soraya is drawn to two men: daredevil photographer Nabil and Talal who must embrace his feudal heritage when his father is kidnapped.,Soraya Khoury; Nabil Ismaïl; Roger Hawa; Reda Khoury; Youcef Hosni; Rifaat Tarabay
16241,The Lives of Others,Dramas; International Movies; Thrillers,As a secret police agent eavesdrops on a successful writer in East Germany in 1984 he becomes increasingly fascinated by the man's life and politics.,Ulrich Mühe; Martina Gedeck; Sebastian Koch; Ulrich Tukur; Thomas Thieme; Hans-Uwe Bauer; Volkmar Kleinert; Matthias Brenner; Charly Hübner
16242,The Lizzie Borden Chronicles,Crime TV Shows; TV Dramas; TV Thrillers,Exonerated in the murder of her father and stepmother Lizzie Borden takes on crime lords detectives and other foes as she savors her new infamy.,Christina Ricci; Clea DuVall; Cole Hauser; Dylan Taylor; John Ralston; Bradley Stryker; Olivia Llewellyn; Jeff Wincott; Jessy Schram; Martha Irving; Gabrielle Trudel
16243,The Lobster,Comedies; International Movies; Romantic Movies,In a near-future world single people are hunted and forced to find mates within 45 days or be turned into animals and banished to the wilderness.,Colin Farrell; Jessica Barden; Rachel Weisz; Olivia Colman; Ashley Jensen; Ariane Labed; Aggeliki Papoulia; John C. Reilly; Léa Seydoux; Michael Smiley; Ben Whishaw
16244,The Lodgers,Horror Movies; International Movies,Twin siblings live under a curse in their ancestral home but one of them is tempted to defy house rules angering the spirits keeping them hostage.,Charlotte Vega; Bill Milner; David Bradley; Eugene Simon; Moe Dunford; Deirdre O'Kane; Roisin Murphy; Anthony Murphy; Brendan O'Rourke; Emmett Kelly
16245,The Lonely Island Presents: The Unauthorized Bash Brothers Experience,Comedies; Music & Musicals; Sports Movies,The Lonely Island spoofs notorious baseball stars Jose Canseco and Mark McGwire in this visual rap album set in the Bash Brothers' 1980s heyday.,Andy Samberg; Akiva Schaffer; Jorma Taccone; Hannah Simone; Jenny Slate; Sterling K. Brown; Jim O'Heir; Maya Rudolph; Stephanie Beatriz; Alana Haim; Este Haim; Danielle Haim
16246,The Long Dumb Road,Comedies; Independent Movies,Bound for art school a sheltered student gets roped into the antics of a freewheeling mechanic who hitches a ride after fixing his car.,Tony Revolori; Jason Mantzoukas; Taissa Farmiga; Grace Gummer; Ciara Bravo; Casey Wilson; Pamela Reed; Ron Livingston
16247,The Long Goodbye: The Kara Tippetts Story,Documentaries; Faith & Spirituality,Faced with terminal breast cancer a courageous wife and mother turns her suffering into a resilient message of faith love and compassion.,
16248,The Long Riders,Action & Adventure,This Western chronicles the misadventures and demise of the James-Younger gang 19th-century outlaws who tore through Missouri on a crime spree.,David Carradine; Keith Carradine; Robert Carradine; James Keach; Stacy Keach; Dennis Quaid; Randy Quaid; Kevin Brophy; Harry Carey Jr.; Christopher Guest; Nicholas Guest; Shelby Leverington; Felice Orlandi; Pamela Reed; James Remar; Fran Ryan; Savannah Smith Boucher; Amy Stryker; James Whitmore Jr.
16249,The Longest Yard,Classic Movies; Comedies; Sports Movies,Washed-up professional quarterback Paul Crewe is sent to jail and forced to put together an inmate gridiron team to take on a group of prison guards.,Burt Reynolds; Eddie Albert; Ed Lauter; James Hampton; Charles Tyner; Bernadette Peters; Richard Kiel; Joe Dorsey; Joe Jackson; Harry Caesar; John Steadman; Jim Nicholson; Tony Cacciotti
